filename,combination,dry,normal,oily
oily_new_1e69ec4d608bf0e4e895_jpg.rf.6d2abea27dd9b011d572f381a8cfa1c9.jpg,0,0,0,1
normal_new_a065e630ee0bb0838f55_jpg.rf.d3a7b92daa6cd334ec38d3a37fdeca66.jpg,0,0,1,0
normal_9a861cf4d4aefd172e30_jpg.rf.3b6e10100559d4774f52ac5379f7d676.jpg,0,0,1,0
normal_new_a90755d4c3bc376738b7_jpg.rf.f09baca5682eb21bc803501e2d4230a7.jpg,0,0,1,0
dry_96e0c90bfc8f0751b184_jpg.rf.a5dd8273a47b59441b74d42ed5ab6ef3.jpg,0,1,0,0
normal_521515e1dbd92c093273_jpg.rf.ed9b3030d553abe940d723112ea9da39.jpg,0,0,1,0
normal_new_9d6605c618812a7e4c84_jpg.rf.fbc741313a9d5cdf14a7b45f56015986.jpg,0,0,1,0
normal_new_687bd9868807ae3b1a7d_jpg.rf.f07cc67ca4e9815dafb0046de580f143.jpg,0,0,1,0
dry_new_d9cac0f138c33b674999_jpg.rf.fd3f1ae50e13787cee7ed2dc0985301b.jpg,0,1,0,0
dry_new_f85441835cbfd7a2333f_jpg.rf.2245f88eedf7b9d345cae781ab3a74e4.jpg,0,1,0,0
oily_fdb48cb892d5cbebad94_jpg.rf.8bbc9e4cd76db42a6941ac2547032789.jpg,0,0,0,1
dry_new_f7cf9994f418d273340e_jpg.rf.84a470253f044b74074170c1d97d02f4.jpg,0,1,0,0
normal_e98be4fc2b8ef9238738_jpg.rf.ad4254f7c5c533dcea28c73ff584e0bd.jpg,0,0,1,0
dry_94ba9568b735e8a04e3e_jpg.rf.d562a51fcd7536a95dd932aa7231ef57.jpg,0,1,0,0
dry_a69a9324a5a425cec720_jpg.rf.f627f0075963a58ce7944c4294140a0e.jpg,0,1,0,0
oily_e56486d9e964a13c9c6b_jpg.rf.7cfbde8916951ee23a276612d8208338.jpg,0,0,0,1
dry_new_f109c7904e65ee5e7785_jpg.rf.5d073ec470c1649ef76b3b36fed12eb1.jpg,0,1,0,0
dry_new_f325f38ec63f2bbf4371_jpg.rf.20e327fd5dafe379465254a9753facb8.jpg,0,1,0,0
dry_new_ad070e010988ff11facc_jpg.rf.7df280669c6cbda8558b6dc192cf1232.jpg,0,1,0,0
oily_cfecf350f8eca402121d_jpg.rf.5b7bac84dba79fda98932fe9531103ff.jpg,0,0,0,1
normal_81e70f95419b3ee288aa_jpg.rf.7e84c984500e7450398d8ec0952c10cb.jpg,0,0,1,0
normal_new_78931a468807a5e77d78_jpg.rf.8209661bbd4117942fbd7f312ae57f39.jpg,0,0,1,0
oily_e454c012a6cafcc52ec6_jpg.rf.69e11409c56779c3911db8eb2de58047.jpg,0,0,0,1
normal_new_7d2066296c3beea3579a_jpg.rf.684657c89fb167e65ac19b3151a76336.jpg,0,0,1,0
dry_new_b03e3ad8d4857d0c3b03_jpg.rf.7739729b921473e922caaff1b953aa66.jpg,0,1,0,0
normal_82b1c4a7341d87137172_jpg.rf.f4666d52dde8c1e83d25610454c16567.jpg,0,0,1,0
dry_aa22f8d51047f4e99e39_jpg.rf.7f7096cc8a1220c012186b9d6e0d6b38.jpg,0,1,0,0
oily_dbba13c0d1d64f0c88ef_jpg.rf.cff0b6c8726556cbff12d96d0f616f55.jpg,0,0,0,1
normal_f3bf352c3bdce05b8027_jpg.rf.ec509c1d6adcdc5d4df0e62f4bba5b5c.jpg,0,0,1,0
dry_new_870f4c9044d3d62514ce_jpg.rf.716fb86f0d7573d2b0c35b2e48edace9.jpg,0,1,0,0
dry_532565e3decafdfab48b_jpg.rf.740806f73f44f3fe5a6fb4403f51a006.jpg,0,1,0,0
dry_new_b281bfd19155464c1a7b_jpg.rf.69151b2e1c158b7b336b1ee26345f596.jpg,0,1,0,0
dry_new_8ad23a51d59fdfb5e2c3_jpg.rf.7c7c7d7c01ff874f33396f11632587c8.jpg,0,1,0,0
dry_new_f2616183274a92f642af_jpg.rf.fe2f0d55c00f0872939153917e08d10e.jpg,0,1,0,0
normal_new_7e361338aa638e0b551c_jpg.rf.ed6429c09548600d8ebc5d11a170147d.jpg,0,0,1,0
dry_new_aecabb2319de16dcf86d_jpg.rf.a036586e2a3e9311d4092ccb87d0e314.jpg,0,1,0,0
dry_new_e8f4de278d66baa2d9c8_jpg.rf.875f6b274b916acd3df177ed8fc375fe.jpg,0,1,0,0
normal_new_7144bad7052171b39ab5_jpg.rf.a7114e24066a3812e8a0c923055c7567.jpg,0,0,1,0
dry_new_edb7c49fda8e50ec24e1_jpg.rf.098648ddd378bbc63f1207ca72e8eff5.jpg,0,1,0,0
normal_new_698bef366e8597fe6e42_jpg.rf.e65909365ec9ca1325c4e7201ccb5477.jpg,0,0,1,0
dry_a9dbd078400fa00cae2a_jpg.rf.8d55f54a49890edb863f317b0b263749.jpg,0,1,0,0
normal_677c1d471ad8418b04b2_jpg.rf.a4a43eb33e87dbb39b10db93076786d5.jpg,0,0,1,0
normal_new_6df08901f5edd86307b7_jpg.rf.21175b6b67ad82ad25267b978c1cbcfe.jpg,0,0,1,0
dry_new_b03e3ad8d4857d0c3b03_jpg.rf.bbca53f1d4b0225810e46faeca929042.jpg,0,1,0,0
oily_new_716abbe7b91b75aeb70e_jpg.rf.3e4783574ab2a0222002a1f06873f61e.jpg,0,0,0,1
dry_new_cde1fdc66d852c083ae6_jpg.rf.a407362f857f953b7651cafa2d0bbdbf.jpg,0,1,0,0
dry_new_c110305a74d088bdb654_jpg.rf.5b3237f34c644dcdd73986e71428378f.jpg,0,1,0,0
dry_new_f137f9bb96d52c2d7fe8_jpg.rf.e4e8ac626dfbcc70ff1ec0632827c25e.jpg,0,1,0,0
normal_e594224a7fdd04645d20_jpg.rf.1496c4664d4132370f2c4bc5a788020c.jpg,0,0,1,0
normal_82b1c4a7341d87137172_jpg.rf.dba96b18cf6d7100c9a24dbe549b73da.jpg,0,0,1,0
combination_-_aaecf6fbe61e51dec18a_jpg.rf.6222529683959c52a8e6bf11e36522e4.jpg,1,0,0,0
normal_f15d8eddb524ac969185_jpg.rf.0b58bb3bc143a48cf251f0fcb6810d91.jpg,0,0,1,0
dry_new_ca28b3aae025bef79326_jpg.rf.a32e81eff12cf61f886b7ac1462c5e8a.jpg,0,1,0,0
normal_new_7fb2835134bcabd67b88_jpg.rf.240553f04bddc810a5484f7341a40305.jpg,0,0,1,0
normal_522586f253deef83c756_jpg.rf.7a131e5521abd2e06c064d4040f13e2d.jpg,0,0,1,0
normal_833c06801db2c8cf4cdd_jpg.rf.6111854ccb071841ba344746d190ca45.jpg,0,0,1,0
normal_new_7e35273f1d468d980810_jpg.rf.533d7f06c31dc324f0099c7a86a278ef.jpg,0,0,1,0
dry_a13dc35f842f15d92080_jpg.rf.113c376692c697f10077bdac064ad5e2.jpg,0,1,0,0
dry_new_f72910f3fc6a7ef7b01d_jpg.rf.c5536f8e0e26445f41edfa82976e50b6.jpg,0,1,0,0
normal_new_a65ebea33dde66c1c8fe_jpg.rf.5b059432c180e020704f125de437625a.jpg,0,0,1,0
dry_new_87bb7f0b4afe8a990835_jpg.rf.1a802a9ee66b63d1ad94f0047e2b6ea5.jpg,0,1,0,0
normal_7be923370441d48ea98c_jpg.rf.3016f608e0eeadf1ec9188ab9b6c92a0.jpg,0,0,1,0
dry_new_fa06f74a0aa4579c63f1_jpg.rf.dcf323fcf6f2d3f180bc06836a22dc9c.jpg,0,1,0,0
dry_new_b3401aaa034b375ef264_jpg.rf.fd1aefcc4632299d8ff96e94ecb4ef17.jpg,0,1,0,0
oily_e207b4a04884a9d8b1e7_jpg.rf.460c51b02cbb3b913defdc55a5690ddf.jpg,0,0,0,1
normal_8dcc377bf91c101d929e_jpg.rf.0a8eb2b8f97b288f8cdf2b0a0a4b5830.jpg,0,0,1,0
oily_new_53eb8379d992ea7fae8e_jpg.rf.cf20f9ff070520142169799e2af8b422.jpg,0,0,0,1
dry_new_c0b05972741b3c3a1971_jpg.rf.03728863d7037cf8d71b220714c6615c.jpg,0,1,0,0
oily_new_325e9ca2ac6156d9ffe5_jpg.rf.e0296f818d7753f811f363d6fec3aa5e.jpg,0,0,0,1
normal_7650272fc27b2d658f34_jpg.rf.2f4afe18e261a1375de8441c784f9279.jpg,0,0,1,0
normal_6784f672096f327190ce_jpg.rf.93559991ceff67219bed10a48cace8e2.jpg,0,0,1,0
dry_52f194c7a64b0106d429_jpg.rf.19de0bc14ecac39299235c4006ed6cb9.jpg,0,1,0,0
normal_new_687bd9868807ae3b1a7d_jpg.rf.a5407a8693872ae3562523881f401ca0.jpg,0,0,1,0
oily_cfecf350f8eca402121d_jpg.rf.b2ce8becae232bcefbfd0bfaa29778dc.jpg,0,0,0,1
normal_f1569312cf82b989077d_jpg.rf.56d118ce8b5e2bc242773edc13b92c54.jpg,0,0,1,0
normal_new_aa76fe38458809544a5b_jpg.rf.05f7577ec18d31d19d5a5f5cd670015d.jpg,0,0,1,0
oily_fe3418da475c02664fed_jpg.rf.7f5507d7d3dbe1fe02b34b464c291580.jpg,0,0,0,1
normal_e9f97257c4a8f6423bda_jpg.rf.cabd5b8560a18055720bffb48e281529.jpg,0,0,1,0
normal_6784f672096f327190ce_jpg.rf.33bf0034ba325f54fcc49d123e464f9f.jpg,0,0,1,0
oily_e207b4a04884a9d8b1e7_jpg.rf.2a8d41fd3336f7d7e4f11f5945d17d7b.jpg,0,0,0,1
dry_new_fa06f74a0aa4579c63f1_jpg.rf.84d1419b0af378f935b6579a9cc8523a.jpg,0,1,0,0
dry_new_ea729260329f67a44a32_jpg.rf.e21514fc825b4ca72ef2d3473a6617e8.jpg,0,1,0,0
normal_new_9a06b7bb337efa63f6f5_jpg.rf.2bc058b3279b97c72344b5133774919d.jpg,0,0,1,0
combination_-_a667d5909a525e8cbb5b_jpg.rf.c64c63db83185cc775cbf885202b7b5e.jpg,1,0,0,0
oily_new_69b25e95843457af2019_jpg.rf.cedbc1bcd49d47dcc1b7f577a5af3d4f.jpg,0,0,0,1
dry_86ae25549d3ad7295f09_jpg.rf.46de9bf75be3cd8832e969eb3a71a620.jpg,0,1,0,0
oily_new_31dfe0606612b5da11e4_jpg.rf.3fef9672553f10107a1449708cd1b2c0.jpg,0,0,0,1
dry_523ee502b52f6dd6067e_jpg.rf.db5a1cb1b6e1331483b677abf0a6ce43.jpg,0,1,0,0
dry_new_b1e7a768e7a40c963296_jpg.rf.c4de083a00d6bc6d7b0ed3f17e406386.jpg,0,1,0,0
oily_cfecf350f8eca402121d_jpg.rf.5511e43a9ba05d1f8fd475a21dc197b9.jpg,0,0,0,1
dry_new_f2616183274a92f642af_jpg.rf.1df5d01c95599dc3374c6f973ed11dda.jpg,0,1,0,0
oily_new_20a9f50afbdfe076e552_jpg.rf.bc8c0d24aca1d76ccb723753eea2f57a.jpg,0,0,0,1
normal_81e70f95419b3ee288aa_jpg.rf.d7bca7a355c92a168f8a36b6380ce06b.jpg,0,0,1,0
oily_d3b09434a8b2693bf447_jpg.rf.9eee53d0dc48b4c38f5780be0b335fa2.jpg,0,0,0,1
normal_833c06801db2c8cf4cdd_jpg.rf.5d73308cee7d5102c01a8f2b9d8ac47d.jpg,0,0,1,0
oily_e09ba2949f9d8669b48c_jpg.rf.dfeb6a66d43c45b78b0238613db4341c.jpg,0,0,0,1
oily_new_57448765378c2956deb4_jpg.rf.a891a2bfa989e5335dc93979e433062c.jpg,0,0,0,1
normal_new_aa76fe38458809544a5b_jpg.rf.7464dd92385232c9f60b9a2fc5be80ec.jpg,0,0,1,0
dry_4dd71cc3c0d7d93919a4_jpg.rf.ea7fad6ec63cb9d2f1e03473dc27c6c6.jpg,0,1,0,0
oily_d5d3487ccc58c1563949_jpg.rf.186e24d538b0843f2a596007486c9421.jpg,0,0,0,1
oily_new_229ef219363fbb3e4452_jpg.rf.8a5fab1b043d97539c2732670d7844c2.jpg,0,0,0,1
normal_8181d272e4bcb95a3435_jpg.rf.6b97fcf2d97be9e421a929dd85a1631e.jpg,0,0,1,0
dry_89621566c8ca5f793e50_jpg.rf.1c3dacacbfcf469202b1b37b5c764e58.jpg,0,1,0,0
dry_9221630a9a065d7b43f3_jpg.rf.bbda430ed9b176111edbb5d47235b64e.jpg,0,1,0,0
normal_3c29dee4c06cd6accced_jpg.rf.32df8a1c29e3ab13daf0e3e10a549e9a.jpg,0,0,1,0
oily_f78c1f95bd4b5d485416_jpg.rf.dcf6c73c0268ed720e63257d5e2fd9e2.jpg,0,0,0,1
dry_95d1284dd980387e99ae_jpg.rf.ea9a15abc548f391aa79a780bdc8e699.jpg,0,1,0,0
normal_new_687bd9868807ae3b1a7d_jpg.rf.a771721884b8e68f545238376347b336.jpg,0,0,1,0
dry_c33d151231167b894091_jpg.rf.3a20f802f65e96ca598e94fbd0def51c.jpg,0,1,0,0
dry_new_da1bdcd97cbed179b26a_jpg.rf.61daf88b6f3963b20199e742423cf10a.jpg,0,1,0,0
normal_new_7f37a409f3b497fcaf36_jpg.rf.fa78e92cf15b1f743fef03462bc4e662.jpg,0,0,1,0
dry_a9dbd078400fa00cae2a_jpg.rf.9338367e007e5368408d7ef7aeac964e.jpg,0,1,0,0
normal_new_7d2066296c3beea3579a_jpg.rf.860c94c3bcf562c41497805fd566974f.jpg,0,0,1,0
normal_9145551726d6b7563ffd_jpg.rf.362806a6773264f061493286286506be.jpg,0,0,1,0
oily_5c8a1bbff929743d4c35-Copy_jpg.rf.1cb7a4ea26fddb98ebdb3a0a4a083e98.jpg,0,0,0,1
normal_new_0f2a4d0547c381e7def5_jpg.rf.b2b2624d551b2227998cafd84df5a62e.jpg,0,0,1,0
normal_8357e8c0029e34aac5b5_jpg.rf.e095fb77b1a15682d71149b7fd69725d.jpg,0,0,1,0
oily_f78c1f95bd4b5d485416_jpg.rf.4b265f59ece75c5426ebc08b12d20d85.jpg,0,0,0,1
dry_523ee502b52f6dd6067e_jpg.rf.074de7af8a346afaab27dd26592c8976.jpg,0,1,0,0
dry_new_f7cf9994f418d273340e_jpg.rf.25e70bdf7bf98c4c406e3494fca331ae.jpg,0,1,0,0
dry_40198643ecd73d3c1816_jpg.rf.fc9381b84bf1e2a034963b790663daab.jpg,0,1,0,0
dry_new_f731d30159121a6ab5f8_jpg.rf.dee735bb0530f8082272a3d341be92d9.jpg,0,1,0,0
normal_83e6ce8def2d62166f2a_jpg.rf.525d0c0497e84e0093e1ad8fc375c346.jpg,0,0,1,0
dry_new_c9440bf19da06c79f77e_jpg.rf.e4dc4c4e4a76218fc9047ce24e6425f0.jpg,0,1,0,0
oily_new_53eb8379d992ea7fae8e_jpg.rf.f9f93a8d946d822968e291d104dead2f.jpg,0,0,0,1
oily_d2eb71fb1800034d1f8f_jpg.rf.819edf2678a79b8666d1a7c0ff11357e.jpg,0,0,0,1
normal_9260278322f4457c4213_jpg.rf.0bf60f07ad7e0bd1ebc33ff3a28fb545.jpg,0,0,1,0
normal_new_9a06b7bb337efa63f6f5_jpg.rf.8a63d825c7439a66a1437fd54ebd04b1.jpg,0,0,1,0
oily_cf46a035918062a84359_jpg.rf.d020be1854758e4491f364227215120a.jpg,0,0,0,1
oily_d2eb71fb1800034d1f8f_jpg.rf.88efcdd30974249090d7cd29412cd054.jpg,0,0,0,1
normal_521515e1dbd92c093273_jpg.rf.4d6142e8184f36d9e01730ecaa96210f.jpg,0,0,1,0
dry_new_ea729260329f67a44a32_jpg.rf.3ed8507a01027e9c16c97e78e6e13931.jpg,0,1,0,0
oily_e454c012a6cafcc52ec6_jpg.rf.7420cdbab6b88a736dc9b1839a3287d3.jpg,0,0,0,1
oily_f6c88e14bd2fdca21286_jpg.rf.8bc52c4b038bae8764d0a49954eafd5e.jpg,0,0,0,1
oily_new_26b732306f314eb33ac9_jpg.rf.8d80fac8cd261afb62846a3d3e542256.jpg,0,0,0,1
normal_new_8cb48ed496a0007838b0_jpg.rf.ea9f7e96956540342c4b4b6a0abda418.jpg,0,0,1,0
normal_4f046cc1f7892a91ecc2_jpg.rf.4b547dcfeb6d819c2fcaf187eb382066.jpg,0,0,1,0
normal_new_7f37a409f3b497fcaf36_jpg.rf.5f2fc88b2f724c71f476a4075d7f98be.jpg,0,0,1,0
oily_cfafa9be2e47d937c207_jpg.rf.706fe4415ec03b02c6113d4bcbb430b8.jpg,0,0,0,1
normal_803acda430e167112bee_jpg.rf.4a3b1b00994047b48065f21b1c0cb4f2.jpg,0,0,1,0
dry_new_ca28b3aae025bef79326_jpg.rf.7981e046b08d9b36fee6abbcc3131f4b.jpg,0,1,0,0
dry_new_8ad23a51d59fdfb5e2c3_jpg.rf.04adbc2f32c2e5c1efa07ba83422bd24.jpg,0,1,0,0
normal_a813e89de4208863524c_jpg.rf.5cf29bdc66b6c9f83d546f40ee1fbdf0.jpg,0,0,1,0
dry_new_cde1fdc66d852c083ae6_jpg.rf.0ddf2d1363386c33b3dafe920e123c1c.jpg,0,1,0,0
normal_new_8478024216c33a339bd6_jpg.rf.966b083ceabc48ebe7365580cf19c4fc.jpg,0,0,1,0
dry_new_883540e1b6a318bfcca1_jpg.rf.3d22cd2cb56eebc8bb17a05b74527250.jpg,0,1,0,0
dry_532565e3decafdfab48b_jpg.rf.036fd85a2f3ec5021f13d3f806996580.jpg,0,1,0,0
normal_f1569312cf82b989077d_jpg.rf.87ac288df4a5f0b0bb0bd5d202bebfb9.jpg,0,0,1,0
normal_78931a468807a5e77d78_jpg.rf.8c1ba52f22e365120f342c510658bd7d.jpg,0,0,1,0
dry_new_facedad34e6d258f8a82_jpg.rf.8ea0df86e551246df157c33e08de74bf.jpg,0,1,0,0
oily_f78c1f95bd4b5d485416_jpg.rf.498c70199648919ea3c9a06fcc0c6787.jpg,0,0,0,1
dry_new_eb4eabadf7b5300b8f3d_jpg.rf.210a3e7acb23bbb87de4e93702716762.jpg,0,1,0,0
normal_421b5972179298063a4c_jpg.rf.a2c8bde4ef7086ec3141989a2b4b4b5b.jpg,0,0,1,0
dry_new_fd6cbe8da5f2001adebb_jpg.rf.bcf1ebba93be3064469be56f9ad766b0.jpg,0,1,0,0
combination_-_a667d5909a525e8cbb5b_jpg.rf.dc233467a9d5e02e34bb1cbfae33fde6.jpg,1,0,0,0
dry_52f194c7a64b0106d429_jpg.rf.78c2ef43d4ea7ff0d29ccea2e57b91c9.jpg,0,1,0,0
normal_521515e1dbd92c093273_jpg.rf.4bd7aab0889896a14b95ee8493f20ec6.jpg,0,0,1,0
dry_9d59e9281178b319be16_jpg.rf.263b98b177d7cb01b5143a773ec3a515.jpg,0,1,0,0
dry_new_d9cac0f138c33b674999_jpg.rf.906f6ed3f427509920602a4c87fb356a.jpg,0,1,0,0
oily_new_4bdf7218d3d07c2e2dd7_jpg.rf.b7791bf3391a6ce5da39e4c613660030.jpg,0,0,0,1
dry_new_facedad34e6d258f8a82_jpg.rf.179fbe04b17ce19fd11e4f82d71c8000.jpg,0,1,0,0
oily_new_69b25e95843457af2019_jpg.rf.f94727aad74dbe5f6660fb9714041528.jpg,0,0,0,1
dry_new_ebdd66b03fdc4d31f4fa_jpg.rf.be9af4b659905a9b20a4cf1971e59273.jpg,0,1,0,0
normal_new_95c8e86462a83f0ce060_jpg.rf.975e88d9d156dc3dabda6d580905bdc7.jpg,0,0,1,0
dry_new_fe531445345a1d24c8dd_jpg.rf.77900dd5822b6111ebbdbafe688a1130.jpg,0,1,0,0
normal_8540cc64d235c2321793_jpg.rf.8b5e3e55ebf974cb2f4a4c80d8f74a7b.jpg,0,0,1,0
oily_f17d9911c1afbfd805fe_jpg.rf.b9a5ff91a700a319bb14d26c7e901dfd.jpg,0,0,0,1
dry_630a827b4134d9527866_jpg.rf.67296475bc83e524dfab2e9515eb664e.jpg,0,1,0,0
oily_new_526b0902ddf924e1586c_jpg.rf.240ffa7cd1520ff18d7870c3a87eb46d.jpg,0,0,0,1
normal_new_10dce28c5ec6a5ddac93_jpg.rf.0a3e54cba6867da8c6085827db714218.jpg,0,0,1,0
oily_63df3d8e7855683dc0b2-Copy_jpg.rf.67972aa91a830f7d560ce6357495f1c8.jpg,0,0,0,1
normal_f3bf352c3bdce05b8027_jpg.rf.a7629248cbc0882114705bfb3f1d324a.jpg,0,0,1,0
dry_new_fe531445345a1d24c8dd_jpg.rf.14eac7d97c72cdf262f2a1c1297d85eb.jpg,0,1,0,0
dry_new_8ad23a51d59fdfb5e2c3_jpg.rf.84e4831b19089984d7d67cb5bf5c25ba.jpg,0,1,0,0
dry_new_f731d30159121a6ab5f8_jpg.rf.e3056eb7d515dfee5dfb107257156df1.jpg,0,1,0,0
oily_cf46a035918062a84359_jpg.rf.9c922dfd713b5f6c2c39321d75a69e76.jpg,0,0,0,1
normal_f4679b83afe453307a9d_jpg.rf.e1b3fe39dbdb1b172e2989779e314e46.jpg,0,0,1,0
normal_81442529fa408ff3c7f8_jpg.rf.c1870dc6002d45b94bc03dcdf56e094f.jpg,0,0,1,0
normal_new_0b242e3257fb43ff1fcd_jpg.rf.715fba57167ed9d1bff6d8a2df6c255d.jpg,0,0,1,0
dry_new_da1bdcd97cbed179b26a_jpg.rf.14edb385115cf524e3c62c4c89ab0e69.jpg,0,1,0,0
dry_630a827b4134d9527866_jpg.rf.ac9feecdeddaf1924f8b99e977529857.jpg,0,1,0,0
dry_new_b1096d607e7093383c9e_jpg.rf.76c9894f8f9f04a6646902d6e9dcde7c.jpg,0,1,0,0
dry_52f194c7a64b0106d429_jpg.rf.beb5806c595c3f2ed517732b5b4e9888.jpg,0,1,0,0
oily_50b6ecef89abe40d5cb6-Copy_jpg.rf.4daea29f480c5dfba665d127669d2a84.jpg,0,0,0,1
dry_new_faf81f31135f409fb0a4_jpg.rf.3bd80ae7cf9203d9c634ff20d5363b0c.jpg,0,1,0,0
dry_new_fd6cbe8da5f2001adebb_jpg.rf.f6e3385698e277f49f8a8e39d42cb6ff.jpg,0,1,0,0
dry_new_b6b618bf512f37685b21_jpg.rf.5ad835da624ce30709f770dddbbf9429.jpg,0,1,0,0
normal_new_0bc4a6728b004399987a_jpg.rf.8a78da5bf5aca244187c8ad21d6671d6.jpg,0,0,1,0
dry_new_cf30c77ba7ef62329a2d_jpg.rf.e777eedecd876675eab9d0444744d461.jpg,0,1,0,0
dry_new_884ccfb047fb6f6d1ef4_jpg.rf.297130d083811db3a37c103b35c5c4f1.jpg,0,1,0,0
normal_85bc6e5799eaf14272e2_jpg.rf.26ead2a7c9eacd2f524b0fda559183ae.jpg,0,0,1,0
normal_4e3b5d98496001099467_jpg.rf.618675d04c494c3355d46bf874f13c3f.jpg,0,0,1,0
oily_new_6aefee494c49913b52db_jpg.rf.a03f3900a409884091fb7652d7bfdc08.jpg,0,0,0,1
normal_9a50e19d324bbf21fb75_jpg.rf.f1a1deb83ecd86d34c94663d4e37e648.jpg,0,0,1,0
oily_new_4e9e84595e210c198185_jpg.rf.a5a3ae787caf60aaf4f315137c26f4e5.jpg,0,0,0,1
normal_77c44f7b4f0224c4b224_jpg.rf.607faca2f738e9928dab42766c449413.jpg,0,0,1,0
oily_new_4bdf7218d3d07c2e2dd7_jpg.rf.4b056bab6dca9db9370889fd135eb70b.jpg,0,0,0,1
oily_fdb48cb892d5cbebad94_jpg.rf.4698cd8a1dccc266a42e852e98468f6b.jpg,0,0,0,1
dry_88bdc5b6139011037b46_jpg.rf.4460496d50516a604df231d10e04cfee.jpg,0,1,0,0
oily_e53479fec94ac0f4de4d_jpg.rf.9bfba71ae7fed7dfedf0b538c17b35b8.jpg,0,0,0,1
normal_ab4546ce27ae50fc485b_jpg.rf.b2996963be77aa553750fe002364b8e2.jpg,0,0,1,0
dry_new_b598a0d3b9f131d927bd_jpg.rf.f79c9b427a9079e0d4d05f0f0725b39a.jpg,0,1,0,0
dry_ab2094adfec7bd038190_jpg.rf.3bffbe683a6d7a82f09d1b5d88c62a18.jpg,0,1,0,0
dry_new_db2ee9647e4b8ffef98d_jpg.rf.d17aa5a54cbb345b30c3002d05d735ed.jpg,0,1,0,0
oily_edd906d8fa9bec7b39d9_jpg.rf.bb3403e8c39603771f536495fa14a373.jpg,0,0,0,1
dry_new_b386e62e3ab214d67377_jpg.rf.07796bf3c055d2d38e810ba8ed947036.jpg,0,1,0,0
oily_e207b4a04884a9d8b1e7_jpg.rf.eac9f2d5c93156a1618c4c2755f53500.jpg,0,0,0,1
normal_new_7efe35816a745ca9ba92_jpg.rf.7b0fc03755cf635ffb903bbd847b1e26.jpg,0,0,1,0
dry_new_faf81f31135f409fb0a4_jpg.rf.06a5270d0d29b9bf61f4e3b5a0fb65c2.jpg,0,1,0,0
normal_new_c51dbe87a8c3af5e4526_jpg.rf.35ab98770e00f694b49dd5d9e9af5bfc.jpg,0,0,1,0
dry_63d1f5496aa4fabd01bb_jpg.rf.6f1c61c09a8222f8ebd3c57abb9090b6.jpg,0,1,0,0
dry_ab2094adfec7bd038190_jpg.rf.7155ccf6c3eff6749985a1c17cefa2da.jpg,0,1,0,0
normal_new_0fd32da63c4a826c1d41_jpg.rf.5df73f03112bb49eefe6fab725735f88.jpg,0,0,1,0
oily_73891f263bf4457d46f9_jpg.rf.24a926a9919e469b63fb3fa129983727.jpg,0,0,0,1
dry_new_c624195b194109281377_jpg.rf.0401c421a3e1af7524ae642a91ac7081.jpg,0,1,0,0
dry_new_ffff6baee79cf3868cc5_jpg.rf.dc51d38d5683bf0da66e12ba9accccad.jpg,0,1,0,0
normal_new_96d4101ddb1166c43fbe_jpg.rf.3fc7a323e455da35dca1cd93c4610121.jpg,0,0,1,0
oily_d5d3487ccc58c1563949_jpg.rf.7b9105c79c501558e03ae238b07f260d.jpg,0,0,0,1
oily_50b6ecef89abe40d5cb6-Copy_jpg.rf.f4c4d58bfd2e8ec7ed7612c0b493b7d2.jpg,0,0,0,1
normal_83e6ce8def2d62166f2a_jpg.rf.e9a3fda7355f50b2042c2acdd40fef43.jpg,0,0,1,0
oily_new_5711a9b93743b41703db_jpg.rf.8be7cdddfaaa076d0e189e1854a0255c.jpg,0,0,0,1
dry_9d59e9281178b319be16_jpg.rf.80a3a8da1c659de29bfcb31d652d03dd.jpg,0,1,0,0
dry_a6cce2e40db992d4971b_jpg.rf.a8de17bc8060f407b3c0222308b28439.jpg,0,1,0,0
oily_e09ba2949f9d8669b48c_jpg.rf.535f04a0e555be28671a59535d196660.jpg,0,0,0,1
dry_63d1f5496aa4fabd01bb_jpg.rf.11838bb3bcc1c999a8052720d5282fbf.jpg,0,1,0,0
oily_cf12c7ef95642afe5718_jpg.rf.aab0ee9c8838eabc80d5da3a94da6faa.jpg,0,0,0,1
normal_f4679b83afe453307a9d_jpg.rf.b1884b340f2a120c5d150be5e078e922.jpg,0,0,1,0
normal_8540cc64d235c2321793_jpg.rf.2f709f1ed91811ae632edb883392bb57.jpg,0,0,1,0
normal_new_7fb2835134bcabd67b88_jpg.rf.b19aa2a488d4f63254b430f15aaa96d0.jpg,0,0,1,0
dry_540615aadfc387dd22c5_jpg.rf.5abd723970b34b1b523fe06b1f56af44.jpg,0,1,0,0
oily_new_6aefee494c49913b52db_jpg.rf.43e418410631b26af8fb46f4ea9c9aa2.jpg,0,0,0,1
dry_new_d2737c8cfb7c1195e6c5_jpg.rf.11050a7582e43f7b2f60d9f269001628.jpg,0,1,0,0
normal_4dd9029879ca290f3652_jpg.rf.664e1eb801033a7657af04fdf38bed38.jpg,0,0,1,0
oily_e53479fec94ac0f4de4d_jpg.rf.21f036723a0727ab79e7bebcf893dba9.jpg,0,0,0,1
dry_new_8ebc37491821c6883b70_jpg.rf.21550caa4a7aee513d19f5c63070f5b7.jpg,0,1,0,0
normal_849a47bebcdf4ddcccda_jpg.rf.b067666b78b711c10c779dc36fd1a12b.jpg,0,0,1,0
dry_88bdc5b6139011037b46_jpg.rf.735bee295d0cc4841691189ad0c591a1.jpg,0,1,0,0
